titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,mainDirector,numVotes,mainDirectorBirthYear,mainDirectorDeathYear,MainDirectorPrimaryProfession,mainWriter,mainWriterBirthYear,mainWriterDeathYear,MainWriterPrimaryProfession,titleLength,genderVoters,worldPromotion,Downloads,prefVotersCountry,firstShownCountry,Cash,rating
movie,9 Songs,9 Songs,0,2004,\N,71,"Drama,Music,Romance",Michael Winterbottom,19822,1961,\N,"director,producer,writer",Michael Winterbottom,1961,\N,"director,producer,writer",7,19123.0,0,8543,SG,ZM,7447,5.3
tvEpisode,A Night,A Night,0,2017,\N,53,"Biography,Drama,History",Mike Barker,119,1965,\N,"director,producer,writer",Simon Mirren,\N,\N,"producer,writer,director",7,18.0,1,4921,BB,BR,31420,7.26
tvEpisode,Angst,Angst,0,1999,\N,\N,"Comedy,Crime,Drama",Wolfgang Münstermann,6,1953,\N,"director,writer,assistant_director",Norbert Eberlein,1956,\N,writer,5,0.0,1,4214,CH,GY,37226,7.08
tvSeries,Resurrection,Resurrection,0,2014,2015,43,"Drama,Fantasy",Vincent Misiano,14328,\N,\N,"director,producer",Aaron Zelman,1973,\N,"producer,writer,miscellaneous",12,848.0,0,-1,CO,SN,25472,6.96
movie,House,Hausu,0,1977,\N,88,"Comedy,Horror",Nobuhiko Ôbayashi,15107,1938,\N,"director,editor,writer",Chiho Katsura,\N,\N,"writer,actor",5,4922.0,1,4153,SB,ZW,24642,6.82
tvEpisode,Family Tree,Family Tree,0,2017,\N,37,"Comedy,Horror,Sci-Fi",Leonid Syplyi,21,\N,\N,"actor,assistant_director,producer",Nikolay Yeriomin,1992,\N,"writer,miscellaneous,actor",11,2.0,1,6401,PA,BS,58475,6.24
movie,We Are Marshall,We Are Marshall,0,2006,\N,131,"Drama,Sport",McG,52110,1968,\N,"producer,miscellaneous,director",Jamie Linden,\N,\N,"writer,producer,director",15,22294.0,0,-1,DE,GL,10001,7.61
movie,The End,Fin,0,2012,\N,88,"Drama,Sci-Fi,Thriller",Jorge Torregrossa,3086,1973,\N,"director,writer,producer",Sergio G. Sánchez,1973,\N,"writer,director,producer",3,401.0,0,3107,PA,SO,28517,5.07
movie,People I Know,People I Know,0,2002,\N,100,"Crime,Drama",Daniel Algrant,10466,1959,\N,"director,writer,actor",Jon Robin Baitz,1961,\N,"writer,producer,actor",13,1299.0,0,5405,GR,AI,40775,5.92
movie,Maniac,Maniac,0,1963,\N,86,"Crime,Horror,Mystery",Michael Carreras,679,1927,1994,"producer,director,writer",Jimmy Sangster,1927,2011,"writer,miscellaneous,assistant_director",6,528.0,0,-1,ST,EC,47948,5.8
tvEpisode,The Watcher,The Watcher,0,2010,\N,33,Horror,Kelly Weaver,8,1977,\N,"actor,camera_department,director",Kelly Weaver,1977,\N,"actor,camera_department,director",11,5.0,1,962,KI,SJ,62050,6.28
tvEpisode,Revelations,Revelations,0,1995,\N,50,"Crime,Drama,Mystery",Tony Tilse,5,\N,\N,"director,producer,assistant_director",Annie Beach,\N,\N,"miscellaneous,writer,art_department",11,2.0,1,6301,SX,BW,2942,5.53
movie,Tini: The New Life of Violetta,Tini: El gran cambio de Violetta,0,2016,\N,99,"Adventure,Family,Music",Juan Pablo Buscarini,752,\N,\N,"producer,director,writer",Ramón Salazar,1973,\N,"director,writer,actor",32,691.0,0,9704,KY,CF,19949,7.96
short,Caught Up,Caught Up,0,2014,\N,4,"Crime,Short,Thriller",Arran Tenzin Bradstock,10,\N,\N,"editor,director,writer",Arran Tenzin Bradstock,\N,\N,"editor,director,writer",9,10.0,1,6833,TV,NZ,31941,6.44
movie,Wagon Master,Wagon Master,0,1950,\N,86,"Adventure,Western",John Ford,3574,1894,1973,"director,producer,writer",Frank S. Nugent,1908,1965,writer,12,2910.0,1,-1,EE,FO,62271,6.56
movie,My Friends,Amici miei,0,1975,\N,140,"Comedy,Drama",Mario Monicelli,5602,1915,2010,"writer,director,assistant_director",Pietro Germi,1914,1974,"writer,director,actor",10,3877.0,1,511,LV,GQ,58991,7.25
tvSeries,Lalola,Lalola,0,2007,\N,45,"Comedy,Fantasy,Romance",Nicolás Mazzi,289,\N,\N,"editor,director",Nuri Abramovicz,\N,\N,"writer,production_manager",6,123.0,0,2281,AW,NE,55021,5.91
movie,The Smell of Us,The Smell of Us,0,2014,\N,92,Drama,Larry Clark,1106,1943,\N,"director,writer,actor",Mathieu Landais,\N,\N,writer,15,733.0,1,-1,BT,TO,44431,4.98
tvEpisode,Vantage Point,Vantage Point,0,1984,\N,\N,"Drama,Romance",Kevin Hooks,10,1958,\N,"producer,director,actor",Andrew Laskos,\N,\N,"writer,miscellaneous,producer",13,10.0,0,4260,FO,VE,31227,7.21
video,The Net 2.0,The Net 2.0,0,2006,\N,95,"Action,Crime,Drama",Charles Winkler,3229,\N,\N,"director,actor,producer",Rob Cowan,\N,\N,"producer,assistant_director,writer",11,1018.0,1,786,MA,RE,36501,5.13
tvEpisode,Trippin',Trippin',0,2018,\N,42,Drama,Victor Nelli Jr.,61,\N,\N,"director,cinematographer,camera_department",Sarah Watson,\N,\N,"writer,producer,miscellaneous",8,25.0,0,4726,ZW,HM,39496,5.74
movie,Three Way,Three Way,0,2004,\N,88,"Crime,Drama,Thriller",Scott Ziehl,1331,\N,\N,"director,producer,writer",Russell P. Marleau,1965,\N,"producer,writer,director",9,80.0,0,-1,UG,BG,18347,6.01
tvEpisode,What About Bob?,What About Bob?,0,2008,\N,43,"Adventure,Comedy,Drama",Fred Gerber,325,\N,\N,"director,producer,production_manager",Andrew Cosby,\N,\N,"writer,producer,miscellaneous",15,49.0,0,7491,HM,JE,14804,7.3
movie,Say 'I Love You',Sukitte iinayo.,0,2014,\N,102,"Drama,Romance",Asako Hyuga,735,\N,\N,"writer,director",Kanae Hazuki,\N,\N,writer,15,572.0,0,1707,QA,SY,8905,6.08
movie,Cockfighter,Cockfighter,0,1974,\N,83,Drama,Monte Hellman,1726,1932,\N,"director,editor,producer",Charles Willeford,1919,1988,"writer,actor",11,1679.0,1,8444,DZ,BT,1862,6.57
movie,The Resurrected,The Resurrected,0,1991,\N,108,"Fantasy,Horror",Dan O'Bannon,2979,1946,2009,"writer,miscellaneous,actor",H.P. Lovecraft,1890,1937,writer,15,1469.0,0,8330,CO,PT,22331,6.12
movie,The Whistle Blower,The Whistle Blower,0,1986,\N,100,Thriller,Simon Langton,1739,1941,\N,"director,producer",Julian Bond,1930,2012,"writer,miscellaneous,producer",18,1584.0,1,5912,PF,AF,59222,5.85
short,Eulogy,Eulogy,0,2014,\N,13,"Drama,Short",Don Capria,7,\N,\N,"director,writer",Don Capria,\N,\N,"director,writer",6,3.0,1,9101,CW,CL,3096,6.43
short,Road to Moloch,Road to Moloch,0,2009,\N,15,"Horror,Short,War",Robert Glickert,102,\N,\N,"writer,miscellaneous,director",Matt Duffer,\N,\N,"writer,producer,director",14,28.0,1,-1,HK,SR,12246,5.97
movie,Song Without End,Song Without End,0,1960,\N,141,"Biography,Drama,Music",Charles Vidor,521,1900,1959,"director,writer,producer",Oscar Millard,1908,1990,writer,16,502.0,0,7266,ME,PK,58067,6.53
movie,Queen of Earth,Queen of Earth,0,2015,\N,90,"Drama,Thriller",Alex Ross Perry,4919,\N,\N,"writer,actor,director",Alex Ross Perry,\N,\N,"writer,actor,director",14,341.0,1,6542,LY,BF,12222,6.18
tvSeries,Angel,Hana no ko Lun Lun,0,1979,1980,24,"Animation,Family,Fantasy",Hiromi Yamamoto,154,\N,\N,"director,art_department",Toyohiro Andô,\N,\N,"writer,animation_department",18,150.0,1,4092,VE,KM,3358,7.81
movie,Loulou,Loulou,0,1980,\N,110,"Drama,Romance",Maurice Pialat,2393,1925,2003,"director,writer,actor",Arlette Langmann,1946,\N,"writer,editor,editorial_department",6,2099.0,1,-1,GY,RO,62805,6.62
movie,Inventing the Abbotts,Inventing the Abbotts,0,1997,\N,110,"Drama,Romance",Pat O'Connor,10392,1943,\N,"director,writer,assistant_director",Sue Miller,\N,\N,writer,21,7646.0,1,3137,HR,CA,18714,6.89
movie,The Seventh Victim,The Seventh Victim,0,1943,\N,71,"Drama,Horror,Mystery",Mark Robson,4660,1913,1978,"director,producer,editor",Charles O'Neal,1904,1996,writer,18,1016.0,0,581,ER,DM,38087,5.87
tvMiniSeries,Atomic Train,Atomic Train,0,1999,\N,122,"Action,Drama,Thriller",David Jackson,2019,\N,\N,"director,writer,producer",Jeff Fazio,\N,\N,"producer,writer,director",12,16.0,1,3952,BM,BL,60791,5.88
movie,Local Color,Local Color,0,2006,\N,107,Drama,George Gallo,1337,1956,\N,"writer,director,producer",George Gallo,1956,\N,"writer,director,producer",11,1045.0,1,4953,KM,LB,53540,7.15
movie,Wayne's World 2,Wayne's World 2,0,1993,\N,95,"Comedy,Music",Stephen Surjik,69137,\N,\N,"director,producer,actor",Mike Myers,1963,\N,"actor,writer,soundtrack",15,55803.0,0,-1,PY,CZ,40476,5.9
tvEpisode,Love Is Blind,Love Is Blind,0,2006,\N,\N,"Comedy,Romance",Andy Cadiff,46,\N,\N,"director,producer,cinematographer",Earl Davis,\N,\N,"writer,producer,miscellaneous",13,25.0,1,3220,TT,GH,17424,7.47
tvEpisode,White Christmas,White Christmas,0,2015,\N,21,"Comedy,Romance",Gail Mancuso,916,1958,\N,"director,miscellaneous,producer",Christopher Lloyd,1960,\N,"producer,writer,miscellaneous",15,777.0,1,2359,MO,LR,23743,7.09
tvMovie,To Walk Invisible: The Bronte Sisters,To Walk Invisible: The Bronte Sisters,0,2016,\N,120,"Biography,Drama",Sally Wainwright,1697,1964,\N,"writer,producer,director",Sally Wainwright,1964,\N,"writer,producer,director",37,1688.0,1,822,IR,VI,56582,6.89
tvEpisode,Contacts,Contacts,0,1986,\N,\N,"Drama,Music,Musical",Allan Arkush,7,1948,\N,"producer,director,actor",Christopher Gore,1944,1988,"writer,miscellaneous",8,4.0,0,-1,BD,GU,3584,8.77
movie,Shelter,Shelter,0,2015,\N,97,"Drama,Sci-Fi,Thriller",Adam C. Caudill,403,\N,\N,"director,editor,writer",Wrion Bowling,\N,\N,"writer,editor,director",7,195.0,0,5165,GR,TG,57723,7.6
tvMovie,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea",0,1997,\N,95,"Adventure,Fantasy,Romance",Michael Anderson,705,1920,2018,"director,assistant_director,actor",Joe Wiesenfeld,\N,\N,"writer,producer,actor",28,569.0,1,76,LI,PT,55344,7.23
tvEpisode,Gimme Shelter,Gimme Shelter,0,2005,\N,22,"Comedy,Romance",David Trainer,337,\N,\N,"director,producer,writer",Bonnie Turner,1940,\N,"writer,producer,miscellaneous",13,105.0,1,9046,AG,LA,43298,6.57
tvSeries,The Marvelous Misadventures of Flapjack,The Marvelous Misadventures of Flapjack,0,2008,2010,11,"Adventure,Animation,Comedy",Thurop Van Orman,8432,1976,\N,"writer,producer,actor",Thurop Van Orman,1976,\N,"writer,producer,actor",39,5729.0,0,-1,IL,CO,53856,6.92
movie,Bheemaa,Bheemaa,0,2008,\N,169,Action,N. Linguswamy,745,1967,\N,"writer,producer,director",Sujatha,1935,2008,"writer,producer",7,459.0,0,9584,CC,MK,15045,8.16
tvEpisode,Knock Off,Knock Off,0,2008,\N,60,"Crime,Drama,Mystery",Constantine Makris,127,\N,\N,"director,cinematographer,camera_department",Dick Wolf,1946,\N,"writer,producer,miscellaneous",9,34.0,0,5377,LB,LU,8803,6.2
movie,Who Am I,Who Am I - Kein System ist sicher,0,2014,\N,102,"Crime,Drama,Mystery",Baran bo Odar,37168,1978,\N,"director,writer,producer",Jantje Friese,1977,\N,"writer,producer,actress",33,18422.0,1,5859,CV,HN,25339,7.43
movie,Halal police d'État,Halal police d'État,0,2011,\N,98,"Comedy,Crime",Rachid Dhibou,640,\N,\N,"director,camera_department,writer",Eric Judor,1969,\N,"actor,writer,director",19,305.0,0,2814,PA,RW,45899,6.96
movie,The Informant,The Informant,0,1997,\N,149,Drama,Jim McBride,540,1941,\N,"director,writer,editor",Gerald Seymour,1941,\N,writer,13,424.0,0,6695,TG,AR,25948,6.1
tvSeries,Top Gear Australia,Top Gear Australia,0,2008,2012,\N,"Comedy,Documentary,Reality-TV",Gary Deans,425,\N,\N,"director,producer,assistant_director",Party Parslow,\N,\N,"writer,producer",18,28.0,0,7286,CM,DZ,54557,5.44
tvEpisode,Cool Runnings,Cool Runnings,0,2013,\N,\N,Documentary,Doug Walker,8,1981,\N,"writer,producer,editor",Doug Walker,1981,\N,"writer,producer,editor",13,7.0,0,691,TF,LI,60480,7.59
tvEpisode,Original Sin,Original Sin,0,2017,\N,38,"Crime,Drama,Mystery",Oded Ruskin,214,\N,\N,"director,producer,writer",Gaia Violo,\N,\N,writer,12,161.0,0,-1,VE,GP,42487,7.53
movie,Run Like Hell,Run Like Hell,0,2014,\N,80,"Action,Horror,Thriller",James Thomas,326,\N,\N,"miscellaneous,producer,writer",Canyon Prince,1977,\N,"miscellaneous,assistant_director,actor",13,109.0,0,2655,MK,PM,41524,3.54
tvMovie,The Thick of It,The Thick of It,0,2007,\N,\N,Comedy,Christopher Guest,112,1948,\N,"actor,writer,soundtrack",Richard Day,\N,\N,"producer,writer,miscellaneous",15,102.0,0,9789,PK,BZ,19012,7.93
movie,The Ten Commandments: The Musical,The Ten Commandments: The Musical,0,2006,\N,120,Musical,Robert Iscove,284,1947,\N,"director,miscellaneous,producer",Albert Cohen,\N,\N,"producer,actor,writer",33,221.0,0,3814,KG,KI,9468,7.95
movie,Pas son genre,Pas son genre,0,2014,\N,111,"Drama,Romance",Lucas Belvaux,1576,1961,\N,"actor,director,writer",Lucas Belvaux,1961,\N,"actor,director,writer",13,1298.0,1,5994,ZM,YT,60610,6.29
tvEpisode,Fire with Fire,Fire with Fire,0,1995,\N,\N,"Action,Adventure,Crime",Michael Preece,41,\N,\N,"director,miscellaneous,actor",Michael Berk,\N,\N,"writer,producer,miscellaneous",14,34.0,1,-1,GE,SS,53745,5.63
tvEpisode,Witness,Witness,0,2006,\N,3,"Adventure,Comedy,Fantasy",Alexandre Astier,8,1974,\N,"writer,actor,composer",Alexandre Astier,1974,\N,"writer,actor,composer",7,1.0,1,7744,RW,FM,11676,7.15
movie,Harem Suare,Harem Suare,0,1999,\N,125,"Drama,History",Ferzan Ozpetek,2387,1959,\N,"writer,assistant_director,director",Ferzan Ozpetek,1959,\N,"writer,assistant_director,director",11,265.0,0,3327,CF,PM,61434,6.44
video,Playing House,Playing House,0,2010,\N,9,"Comedy,Drama,Short",Joshua Courtade,5,1981,\N,"writer,producer,director",Joshua Courtade,1981,\N,"writer,producer,director",13,1.0,1,6445,SI,SV,56728,6.94
tvEpisode,Tortured,Tortured,0,2003,\N,42,"Crime,Drama,Mystery",Steve Shill,282,\N,\N,"director,producer,actor",Dick Wolf,1946,\N,"writer,producer,miscellaneous",8,259.0,0,4210,BO,NU,55744,6.11
tvEpisode,Christmas Special,Christmas Special,0,1989,\N,\N,Comedy,Richard Boden,8,1953,\N,"director,producer,production_manager",Johnny Speight,1920,1998,"writer,miscellaneous,actor",17,7.0,0,1929,UA,NI,51215,6.32
short,Tracks,Tracks,0,2004,\N,24,"Drama,Short",Patrick Hagarty,8,1974,\N,"assistant_director,actor,producer",Patrick Hagarty,1974,\N,"assistant_director,actor,producer",6,6.0,1,7440,MQ,ES,48042,7.04
movie,Paris Under Watch,Aux yeux de tous,0,2012,\N,80,Thriller,Arnaud Duprey,541,\N,\N,"writer,director,editor",Audrey Diwan,\N,\N,"writer,director",16,432.0,0,247,GD,MK,736,6.04
tvEpisode,Ancient Evil,Ancient Evil,0,2001,\N,\N,"Action,Adventure,Animation",Steve Loter,13,\N,\N,"director,animation_department,producer",Jim Staahl,\N,\N,"writer,actor,producer",12,3.0,0,2010,LC,UM,18381,2.34
short,Opening Night,Opening Night,0,1931,\N,7,"Comedy,Short",Roy Mack,28,1889,1962,"director,writer,miscellaneous",Benjamin M. Kaye,1883,1970,writer,13,10.0,0,-1,PA,MA,23903,7.87
video,Boy Toy,Boy Toy,0,2011,\N,91,Comedy,Christie Will Wolf,1053,\N,\N,"producer,director,actress",Jeff Campagna,1982,\N,"writer,editor,director",7,681.0,0,1738,JO,BY,23815,4.16
tvEpisode,Star-Crossed,Star-Crossed,0,2016,\N,43,"Drama,Fantasy,Horror",Carlos Ávila,534,\N,\N,"director,producer,writer",Stephen Carpenter,\N,\N,"writer,director,cinematographer",12,436.0,0,4072,YT,DZ,41029,7.36
movie,The Visitor,Muukalainen,0,2008,\N,105,Drama,J.-P. Valkeapää,497,1977,\N,"director,writer,art_department",Jan Forsström,\N,\N,"writer,miscellaneous,editor",11,457.0,1,9977,EG,CU,46875,6.61
movie,Housefull 2,Housefull 2,0,2012,\N,145,"Action,Comedy,Musical",Sajid Khan,11237,1970,\N,"writer,actor,director",Sajid Khan,1970,\N,"writer,actor,director",11,3744.0,1,8450,SE,BZ,1179,7.7
tvEpisode,True Crime,True Crime,0,1993,\N,\N,"Animation,Comedy,Music",Mike Judge,64,1962,\N,"writer,producer,actor",David X. Cohen,1966,\N,"producer,writer,miscellaneous",10,27.0,0,6949,TH,DM,60948,6.82
tvEpisode,The View,The View,0,2010,\N,\N,Reality-TV,Max Bartoli,178,1969,\N,"producer,director,writer",Max Bartoli,1969,\N,"producer,director,writer",8,79.0,1,-1,MO,PR,37376,6.28
movie,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",0,2003,\N,95,Comedy,Charles Herman-Wurmfeld,53763,1966,\N,"director,actor,producer",Amanda Brown,\N,\N,"writer,actress",37,39392.0,0,8277,MK,ST,56096,5.76
tvEpisode,Foul Play,Foul Play,0,2013,\N,22,Comedy,Mark Cendrowski,79,\N,\N,"director,assistant_director,miscellaneous",Alec Sulkin,1973,\N,"actor,producer,writer",9,31.0,1,4005,YE,SY,12387,6.99
movie,Graduation Day,Graduation Day,0,2003,\N,105,\N,Matt A. Cade,33,\N,\N,"producer,director,writer",Matt A. Cade,\N,\N,"producer,director,writer",14,13.0,0,3451,MN,PM,14550,4.42
tvEpisode,Family Business,Family Business,0,2006,\N,21,"Action,Animation,Comedy",Steve Loter,25,\N,\N,"director,animation_department,producer",Chris Nee,\N,\N,"writer,producer,miscellaneous",15,9.0,1,3133,AQ,ID,50038,6.38
tvEpisode,Ambush,Ambush,0,1958,\N,26,"Action,Adventure,Comedy",Charles Barton,21,1902,1981,"director,assistant_director,producer",Lowell S. Hawley,1908,2003,"writer,miscellaneous,music_department",6,13.0,1,7186,BZ,GY,16062,6.85
tvEpisode,Needle,Needle,0,1979,\N,60,"Drama,Sport",Victor Lobl,8,\N,\N,director,Bruce Paltrow,1943,2002,"producer,writer,director",6,6.0,0,5375,KP,PT,22049,5.17
movie,Night of the Comet,Night of the Comet,0,1984,\N,95,"Comedy,Horror,Sci-Fi",Thom Eberhardt,15230,1947,\N,"director,writer,producer",Thom Eberhardt,1947,\N,"director,writer,producer",18,10555.0,0,8046,MT,YT,55564,5.84
tvMiniSeries,Sharp Objects,Sharp Objects,0,2018,\N,60,"Crime,Drama,Mystery",Jean-Marc Vallée,22889,1963,\N,"producer,director,editor",Gillian Flynn,1971,\N,"writer,producer,actress",13,16952.0,0,2845,CN,GW,23753,7.62
movie,Black Emanuelle,Emanuelle nera,0,1975,\N,91,Drama,Bitto Albertini,1035,1924,1999,"cinematographer,writer,director",Bitto Albertini,1924,1999,"cinematographer,writer,director",14,205.0,1,9488,JP,IM,28165,4.63
short,Love Does Grow on Trees,Love Does Grow on Trees,0,2008,\N,10,"Comedy,Short",Bevan Walsh,145,\N,\N,"miscellaneous,director,writer",Bevan Walsh,\N,\N,"miscellaneous,director,writer",23,51.0,0,8058,EC,KE,48059,6.8
movie,100 metros,100 metros,0,2016,\N,108,"Biography,Comedy,Drama",Marcel Barrena,3223,1981,\N,"writer,actor,director",Marcel Barrena,1981,\N,"writer,actor,director",10,1849.0,0,-1,AD,IO,28786,7.16
movie,Once Upon a Time in China IV,Wong Fei Hung IV: Wong je ji fung,0,1993,\N,102,Action,Bun Yuen,750,\N,\N,"actor,stunts,miscellaneous",Elsa Tang,\N,\N,writer,33,354.0,0,2697,FO,ZW,50230,6.01
tvEpisode,Heroes,Heroes,0,2007,\N,41,"Crime,Drama",David Solomon,125,\N,\N,"producer,director,editor",Gary Scott Thompson,1959,\N,"writer,producer,director",6,70.0,1,4169,BF,AT,12589,7.82
movie,High Noon,High Noon,0,1952,\N,85,"Action,Drama,Thriller",Fred Zinnemann,87841,1907,1997,"director,assistant_director,producer",Carl Foreman,1914,1984,"writer,miscellaneous,producer",9,6378.0,0,9130,BY,SN,24,7.56
tvEpisode,The Brothers,The Brothers,0,1961,\N,30,Western,Andrew V. McLaglen,33,1920,2014,"director,assistant_director,producer",Robert E. Thompson,1924,2004,"writer,miscellaneous,producer",12,30.0,1,5453,AM,CU,24705,6.02
movie,The Last Days,Los últimos días,0,2013,\N,100,"Adventure,Horror,Sci-Fi",David Pastor,6749,1978,\N,"writer,producer,director",David Pastor,1978,\N,"writer,producer,director",16,230.0,0,458,GE,KN,32658,5.77
movie,The Adventures of Food Boy,The Adventures of Food Boy,0,2008,\N,90,"Comedy,Fantasy",Dane Cannon,824,\N,\N,"actor,director,cinematographer",Marc Mangum,\N,\N,"producer,writer",26,714.0,0,278,CZ,IS,12014,5.06
tvEpisode,Cop Out,Cop Out,0,1998,\N,\N,"Action,Comedy,Crime",Whitney Ransick,26,\N,\N,"director,producer,writer",Carlton Cuse,1959,\N,"writer,producer,actor",7,11.0,1,5596,BS,BD,29965,6.04
movie,In a Dark Place,In a Dark Place,0,2006,\N,95,"Horror,Thriller",Donato Rotunno,2242,1966,\N,"producer,director,writer",Henry James,1843,1916,writer,15,205.0,0,7266,AW,AF,6727,4.57
movie,Scanian Guerilla,Snapphanar,0,1941,\N,113,"History,War",Åke Ohberg,51,1905,1975,"actor,director,writer",Karl Ragnar Gierow,1904,1982,"writer,soundtrack",10,27.0,1,5292,LA,ML,20276,5.78
short,Happy!,Happy!,0,2011,\N,\N,"Comedy,Drama,Short",David Peter Ban,6,\N,\N,"producer,director,writer",David Peter Ban,\N,\N,"producer,director,writer",6,3.0,1,1521,MS,DZ,1367,7.79
movie,Hukkle,Hukkle,0,2002,\N,78,"Crime,Drama,Mystery",György Pálfi,3260,1974,\N,"director,writer,miscellaneous",György Pálfi,1974,\N,"director,writer,miscellaneous",6,131.0,0,-1,CY,CL,41372,6.67
movie,Sector 4: Extraction,Sector 4,0,2014,\N,91,"Action,War",Olivier Gruner,764,1960,\N,"actor,producer,writer",Olivier Gruner,1960,\N,"actor,producer,writer",8,251.0,1,2863,PM,CY,39951,2.91
tvEpisode,Strangers,Strangers,0,1984,\N,60,"Drama,Romance",Harry Harris,13,1922,2009,"director,editor,producer",Earl Hamner Jr.,1923,2016,"writer,producer,actor",9,2.0,1,1459,MF,SD,40617,6.05
tvSeries,Lou Grant,Lou Grant,0,1977,1982,60,Drama,James Burrows,1391,1940,\N,"director,producer,writer",James L. Brooks,1940,\N,"writer,producer,miscellaneous",9,1063.0,0,-1,BO,CY,23525,5.22
movie,Albert Nobbs,Albert Nobbs,0,2011,\N,113,"Drama,Romance",Rodrigo García,21652,1959,\N,"producer,writer,director",Gabriella Prekop,1947,\N,"miscellaneous,writer,producer",12,12615.0,0,8075,MV,AI,18227,6.85
short,Impasse,Impasse,0,1969,\N,12,Short,Jorge Acha,5,1946,1996,"director,writer,editor",Jorge Acha,1946,1996,"director,writer,editor",7,2.0,0,7119,IN,UA,51470,7.36
tvEpisode,Real Men,Real Men,0,1990,\N,47,"Crime,Drama,Sci-Fi",John McPherson,36,1941,2007,"cinematographer,director,producer",Andrew Schneider,\N,\N,"producer,writer,miscellaneous",8,2.0,1,1642,CL,PS,728,6.36
movie,Adalen 31,Ådalen 31,0,1969,\N,110,"Drama,History,Romance",Bo Widerberg,1202,1930,1997,"director,writer,editor",Bo Widerberg,1930,1997,"director,writer,editor",9,106.0,0,-1,CK,PF,7018,6.86
tvMovie,Persuasion,Persuasion,0,2007,\N,93,"Drama,Romance",Adrian Shergold,12240,\N,\N,"director,actor,writer",Simon Burke,\N,\N,"writer,miscellaneous,producer",10,8718.0,0,9662,HU,BM,23139,7.75
movie,Ariel,Ariel,0,1992,\N,80,Sci-Fi,Yevgeni Kotov,19,1937,\N,"writer,director",Aleksandr Belyaev,1884,1942,writer,5,18.0,1,3279,NR,AI,8622,7.41
movie,Deadly Target,Deadly Target,0,1994,\N,100,"Action,Drama",Charla Driver,171,1960,\N,"producer,actress,assistant_director",James Adelstein,\N,\N,"writer,transportation_department",13,166.0,0,-1,NF,CV,9028,5.74
